flow_TankA_tlag_2,flow_TankA_tdiff_6,flow_TankA_tpct_6,flow_TankB_tlag_2,flow_TankB_tdiff_2,flow_TankB_tpct_6,hour_sin,hour_cos,weekday,hour_x_weekday
184.75211290030674,-4.9508598580713885,1.2794473508240507,201.61748245533454,8.9276338347073,0.26063289496049746,0.0,1.0,2.0,0.0
186.71598401244157,-9.982061356946023,0.24146492165415684,204.95474828683714,4.687014042923316,-0.17452014588605042,0.0,1.0,2.0,0.0
190.2428636829285,-1.4772210795336984,0.5487920074112699,204.6945856859337,29.396199608730992,-0.43585683400749675,0.25881904510252074,0.9659258262890683,2.0,2.0
190.3265652171684,17.740622316087236,0.5345019989826785,204.98900581522736,-5.889863077408099,0.4175922092404645,0.25881904510252074,0.9659258262890683,2.0,2.0
191.47737518033233,-9.14805510729646,0.7051465094376526,207.4412564921978,-5.644266982465305,0.6471746164930794,0.49999999999999994,0.8660254037844387,2.0,4.0
190.9409179342531,14.103470330353128,0.40582749276866614,209.09449532992028,-7.4090124191428295,0.238604932395094,0.49999999999999994,0.8660254037844387,2.0,4.0
192.089122840979,14.58128546174349,0.48737795060448075,211.16780973329074,3.8007296354862343,-0.13481591237563562,0.7071067811865476,0.7071067811865476,2.0,6.0
193.55255034227136,-2.157834099723623,0.2902700397595519,211.47798842847814,-10.447862557955265,0.13199097330398185,0.7071067811865476,0.7071067811865476,2.0,6.0
196.7259726945938,19.462449185415498,-0.6971391539477392,212.74960725731256,6.672434924307104,0.19432436757330748,0.8660254037844386,0.5000000000000001,2.0,8.0
197.28280808884747,18.895578226076193,-0.18695238642238537,210.84391366171758,-20.451489305966312,0.22250911577410679,0.8660254037844386,0.5000000000000001,2.0,8.0
196.0403591260967,2.74824000081085,-0.09540432071290006,213.83325512600183,6.912608305742745,-0.11343731130675533,0.9659258262890683,0.25881904510252074,2.0,10.0
194.57917508605738,-21.939340452178893,-0.8086171427403184,214.6442276642606,-18.74877952768364,0.4290383278084837,0.9659258262890683,0.25881904510252074,2.0,10.0
191.45389042127255,-11.571453613589545,0.01936996095188631,213.93215500736125,7.244175952696473,0.45245963343040424,1.0,6.123233995736766e-17,2.0,12.0
191.49099022314323,8.093092239346914,0.8560874459576984,213.0323065192549,-10.464092179386542,0.3746984880065919,1.0,6.123233995736766e-17,2.0,12.0
189.7188708837682,7.333596517922544,0.16088605783434706,214.8869052781522,-10.641399282780739,0.3156790481252445,0.9659258262890683,-0.25881904510252063,2.0,14.0
187.39682125144094,12.506797588206991,-0.08489164239358127,214.8768024930886,5.63887498066957,-0.01971771315169618,0.9659258262890683,-0.25881904510252063,2.0,14.0
184.30580549191268,-5.356400951452431,-0.15864498511414443,213.26470512878865,-7.244953744697659,0.19102493507610918,0.8660254037844387,-0.4999999999999998,2.0,16.0
184.4051235156372,15.812479958886714,0.024618642676683566,211.95871953307235,-17.35242236819487,-0.12791648588318405,0.8660254037844387,-0.4999999999999998,2.0,16.0
183.89334556605536,6.220834312638636,-0.11960278483409009,211.31868937407717,9.324930647953487,0.7112346351728898,0.7071067811865476,-0.7071067811865475,2.0,18.0
183.98004867868275,-0.680738503343306,-0.07760063471408957,209.56263843249195,20.325600233140655,0.3242191737045464,0.7071067811865476,-0.7071067811865475,2.0,18.0
182.30950001326755,-10.152647752198666,-0.005401511774584589,209.05497127212672,6.152297224499901,0.2737602947429587,0.49999999999999994,-0.8660254037844387,2.0,20.0
181.99521399761966,3.0005452292531722,0.5301880742592762,208.50183238286692,22.454182971150605,0.6563637003557995,0.49999999999999994,-0.8660254037844387,2.0,20.0
181.71868560315403,9.985060400327422,0.4797081996690139,207.09221153441084,-10.420309058553283,0.1689833026666278,0.258819045102521,-0.9659258262890682,2.0,22.0
180.09539513350333,-9.772011377517519,0.564919938785146,202.3890068593081,-5.320461558236041,0.7069624630118978,0.258819045102521,-0.9659258262890682,2.0,22.0
178.67279924461252,5.44249168239854,-0.0816978331723166,207.85712504140326,8.544728891716163,0.2254273365247389,1.2246467991473532e-16,-1.0,2.0,24.0
173.4356589220475,-8.693582966613276,0.49973087542363986,206.91740287213406,2.8893156061713072,0.6353391651945146,1.2246467991473532e-16,-1.0,2.0,24.0
170.02659574754588,-5.07747554294652,-0.012494112872498186,205.81473834318956,-20.482216340027282,-0.027399722471834337,-0.2588190451025208,-0.9659258262890683,2.0,26.0
169.86872559412546,2.3225830724667613,0.45501877805387503,203.24928958867955,-7.855520618227732,0.23176781439110217,-0.2588190451025208,-0.9659258262890683,2.0,26.0
170.5969850833087,18.867245967699628,0.26286741639322997,198.81468048271273,-7.287873361050267,-0.15842292851747586,-0.4999999999999997,-0.8660254037844388,2.0,28.0
170.7453225713784,-0.5392021763591828,-0.2918963530387132,198.0225009858818,-10.213803526559593,0.6759283994625245,-0.4999999999999997,-0.8660254037844388,2.0,28.0
