TOC_VU_tlag_6,TOC_VU_tdiff_2,TOC_VU_tdiff_6,TOC_VU_tpct_6,SS_VU_roll_mean_24,SS_VU_roll_mean_72
4.492405762771413,0.3803568073213571,0.17381214019616273,0.16405484739515644,1.7637961648045803,1.7687609147174856
4.544949730405232,-0.04694599212639067,-0.14581735194757448,0.09335229309489887,1.781359820305703,1.7968309698678462
4.555528162291563,0.37672816455473673,0.033105297666807275,-0.10696486351630183,1.791243005406768,1.796207016237999
4.584394440697584,-0.0950867201156944,0.0456933029709637,0.2737449337928315,1.8139291400334228,1.8095340345016313
4.6783560976124825,0.3763386844600991,-0.06964234388521559,0.02940516909840969,1.8325628254828463,1.8090825301734488
4.6974961694778266,0.3868469454064534,-0.46955563348976703,0.18044082516794646,1.8332707914813453,1.7768859148918332
4.737476598402237,-0.18048112607964317,0.34471672276686566,0.16857641945180907,1.842747506067353,1.8063397083205208
4.778976568662908,0.049176721388002026,-0.38093640193648853,0.20244034191761887,1.867506021983844,1.8081993342263714
4.8170177942222345,0.18451886347361024,-0.020483340708622757,0.024620968722780707,1.87565108458754,1.7902863084974916
4.8985707369405045,0.2050639078197095,0.11810556871310071,0.12217765734666865,1.8839206709568268,1.7963667497203206
4.940972392187182,0.25245165276401516,-0.03591766364769552,-0.009032772265652356,1.8951903795683058,1.7978764981660882
5.0024019041091865,0.12164670633979822,-0.17262433163366755,0.025545196721718236,1.9045948867403615,1.779395218140791
4.993963377971715,0.12503560060112273,-0.2207631573819662,-0.15530610477883072,1.9042893579724485,1.7815754188577666
4.984061196792272,0.11155590940938681,0.24678331156281888,-0.1472063895956912,1.8865862208178577,1.7982015778350666
5.023431399911793,0.04100424774249162,0.114704522590511,-0.06994063255806876,1.8838971127869288,1.7928229127681257
5.033156773348809,0.10030213178128966,0.17666007654520488,0.05050414870139634,1.8606343110817993,1.7784593447488526
5.006338839107565,0.010900474238512172,0.2851151343510792,0.17422137504110452,1.8574968066879691,1.7726207348211342
5.0050502971327475,-0.07325288269833116,-0.08351875588819138,0.12138281617608852,1.844087668743976,1.7474406334255683
4.976431956987209,-0.20708750438987072,0.1760438149568372,0.06826746213245649,1.8173847250960131,1.7761403385002592
4.998082634068018,0.11222989980605573,0.4455460397193136,0.1014112404761739,1.8132997075591615,1.7684162077353005
4.981881877277443,-0.2524651801430826,0.06931825493955257,0.0874397127790186,1.8156707959382328,1.7529363830498754
4.923807970667758,-0.2880330721883941,-0.237262301577242,0.17032124858731357,1.8060736903835062,1.7441851213745787
4.845352118703402,0.11120509288856792,-0.042626222393959814,-0.10284012461585607,1.762775136732943,1.7115384332182826
4.856234994119146,0.11090294455975909,0.04526321558316538,-0.015509357473115777,1.7214933699356816,1.692318380129338
4.824566317391827,0.32389255445498155,0.09898998155644828,-0.03518675328345448,1.6984870185021612,1.6538872825008533
4.801535492649865,-0.23233809338712588,-0.4094067970892685,0.017575170660228588,1.7008227842242851,1.6490236986230224
4.761710107779153,0.21349391266267392,-0.17887345244989628,-0.13149559983900108,1.6779462918856654,1.6143839138888048
4.671932430736148,0.11824303111451476,-0.058893606759600994,0.19291907678249257,1.6381697060032223,1.593463220173943
4.562508389579948,-0.20710742065517967,-0.11846340051196108,0.016967872816511104,1.6369082263826746,1.5766883299975036
4.5248906514325125,-0.13555536643349514,0.060266006465108574,0.17561237235735933,1.6031449355667728,1.5501621086368886
4.50234846696829,-0.32717348495682236,0.23940701189451774,-0.07135243174463127,1.5918774434301814,1.5169774055672445
4.480454021448967,0.054227389409012394,0.3666724030485437,0.39464556498693426,1.5835600069490465,1.5024332269221963
4.458690080737479,0.20307211389592617,-0.36624141816409533,0.024951953743208095,1.5871546343199303,1.519190884445937
4.492940866899135,0.45733102624777017,-0.25485456722046207,-0.10999001706549297,1.565976465406734,1.5153395644662777
4.434032600592122,-0.2297992820034223,0.03569158254703659,0.021727487307907474,1.5604126671239467,1.5122420095227975
4.394385147241549,-0.013367196562681333,-0.2663626521718831,0.16248908957747946,1.5545083090056913,1.511543120855308
4.409218091454426,0.07269225562961733,-0.0198017057010943,0.138288438603904,1.5743364333904288,1.4921918346711514
4.49954452325122,-0.3887935348350266,-0.10869216097848793,0.052903823478856464,1.5807929860550993,1.5010781756273097
4.518017264848992,-0.14619258205478133,0.04257473246964151,0.04327709085857693,1.5749291896607525,1.4731932616927748
4.59560636245832,0.12292728396763734,-0.4470455715849421,-0.10753385419306055,1.5754078884235811,1.4637908675256266
4.65762859042262,0.19925211984317875,0.1467068122320579,0.5020949904751754,1.5949012993017586,1.4499342729685283
4.669938867502069,-0.2044584126175673,0.5932978583120232,-0.02763644306508048,1.6060210921220839,1.4898926725453696
4.65828089552178,0.30212220728576,-0.5274629261268529,0.038333337854617816,1.6075577776368741,1.4826560528569
4.723115649814763,-0.07836053759456639,-0.052194666688789616,-0.10793180825421983,1.6138113343121478,1.4723349423387972
4.846173631662847,0.21658282472580298,-0.3092979323727862,0.08647030415379378,1.6232251828272561,1.469826862324272
4.927610126877502,-0.14479171345309502,-0.6086302645582456,-0.049002242618873995,1.6461709370997104,1.4880324966434868
4.8952747490956,0.04978953966456506,0.007801366649901697,0.06937755991837839,1.6838985646312832,1.5172315440077122
4.872042238413184,-0.05697575253189442,-0.2128964627422574,0.035945467943486076,1.6920444251864282,1.5248325807232588
